geography,firmsize,year,quarter,Emp,EmpEnd,sEmp,sEmpEnd
6013,2,2014,3,30299,30031,1,1
6013,3,2014,3,45803,45687,1,1
6013,4,2014,3,11188,11408,1,1
6013,5,2014,3,152007,152192,1,1
6015,0,2014,3,4351,4402,1,1
6015,1,2014,3,1623,1655,1,1
6015,2,2014,3,718,722,1,1
6015,3,2014,3,581,603,1,1
6015,4,2014,3,249,248,1,1
6015,5,2014,3,1180,1174,1,1
6017,0,2014,3,38829,38637,1,1
6017,1,2014,3,15895,15868,1,1
6017,2,2014,3,5443,5335,1,1
6017,3,2014,3,6409,6292,1,1
6017,4,2014,3,1325,1370,1,1
6017,5,2014,3,9756,9773,1,1
6019,0,2014,3,293664,292274,1,1
6019,1,2014,3,76166,75255,1,1
6019,2,2014,3,32222,31958,1,1
6019,3,2014,3,53211,53437,1,1
6019,4,2014,3,18696,18527,1,1
6019,5,2014,3,113369,113096,1,1
6021,0,2014,3,6297,6881,1,1
6021,1,2014,3,2754,2974,1,1
6021,2,2014,3,927,999,1,1
6021,3,2014,3,1195,1405,1,1
6021,4,2014,3,80,81,9,9
6021,5,2014,3,1341,1422,1,1
6023,0,2014,3,32665,32744,1,1
6023,1,2014,3,12108,12051,1,1
6023,2,2014,3,5941,5919,1,1
6023,3,2014,3,5759,5934,1,1
6023,4,2014,3,2495,2580,1,1
6023,5,2014,3,6362,6260,1,1
6025,0,2014,3,39456,38796,1,1
6025,1,2014,3,12606,12529,1,1
6025,2,2014,3,4367,4481,1,1
6025,3,2014,3,5749,5873,1,1
6025,4,2014,3,2976,2903,1,1
6025,5,2014,3,13757,13011,1,1
6027,0,2014,3,4517,4394,1,1
6027,1,2014,3,1931,1901,1,1
6027,2,2014,3,808,789,1,1
6027,3,2014,3,900,836,1,9
6027,4,2014,3,155,152,1,1
6027,5,2014,3,723,715,1,1
6029,0,2014,3,242459,252438,1,1
6029,1,2014,3,52994,55562,1,1
6029,2,2014,3,26607,27736,1,1
6029,3,2014,3,46499,50921,1,1
6029,4,2014,3,21661,22568,1,1
6029,5,2014,3,94698,95652,1,1
6031,0,2014,3,30727,31883,1,1
6031,1,2014,3,9534,10993,1,1
6031,2,2014,3,3271,3298,1,1
6031,3,2014,3,5282,4864,1,1
6031,4,2014,3,2036,2100,1,1
6031,5,2014,3,10604,10628,1,1
6033,0,2014,3,10509,10503,1,1
6033,1,2014,3,5299,5208,1,1
6033,2,2014,3,1051,1158,1,1
6033,3,2014,3,1927,1881,1,1
6033,4,2014,3,163,178,1,1
6033,5,2014,3,2069,2078,9,9
6035,0,2014,3,3868,3905,1,1
6035,1,2014,3,1491,1488,1,1
6035,2,2014,3,537,511,1,1
6035,3,2014,3,655,611,1,1
6035,4,2014,3,478,582,9,9
6035,5,2014,3,707,713,1,1
6037,0,2014,3,3834366,3879629,1,1
6037,1,2014,3,900968,919198,1,1
6037,2,2014,3,370241,372420,1,1
6037,3,2014,3,574818,577870,1,1
6037,4,2014,3,201634,203992,1,1
6037,5,2014,3,1786705,1806148,1,1
6039,0,2014,3,36784,36481,1,1
6039,1,2014,3,10198,10567,1,1
6039,2,2014,3,4961,4898,1,1
6039,3,2014,3,6420,6643,1,1
6039,4,2014,3,2847,2230,1,1
6039,5,2014,3,12357,12143,1,1
6041,0,2014,3,94025,94042,1,1
6041,1,2014,3,31313,31660,1,1
6041,2,2014,3,12651,12468,1,1
6041,3,2014,3,19650,19565,1,1
6041,4,2014,3,3880,3765,1,1
6041,5,2014,3,26531,26583,1,1
6043,0,2014,3,3712,3578,1,1
6043,1,2014,3,1419,1435,1,1
6043,2,2014,3,282,286,1,1
6043,3,2014,3,375,373,9,9
6043,4,2014,3,17,19,9,9
6043,5,2014,3,1619,1465,9,9
6045,0,2014,3,23697,24000,1,1
6045,1,2014,3,10932,11036,1,1
6045,2,2014,3,3757,3730,1,1
6045,3,2014,3,4550,4611,1,1
6045,4,2014,3,1410,1467,1,1
6045,5,2014,3,3047,3156,1,1
6047,0,2014,3,58932,61568,1,1
6047,1,2014,3,14928,15683,1,1
6047,2,2014,3,7431,7978,1,1
6047,3,2014,3,8630,9591,1,1
6047,4,2014,3,3822,3404,1,1
6047,5,2014,3,24121,24911,1,1
6049,0,2014,3,1667,1467,1,1
6049,1,2014,3,852,796,1,1
6049,2,2014,3,518,431,9,9
6049,3,2014,3,150,100,1,1
6049,4,2014,3,,,5,5
6049,5,2014,3,102,102,1,1
6051,0,2014,3,5269,5121,1,1
6051,1,2014,3,2449,2341,1,1
6051,2,2014,3,973,981,1,1
6051,3,2014,3,636,634,9,9
6051,4,2014,3,,,5,5
6051,5,2014,3,1206,1159,9,9
6053,0,2014,3,158215,155412,1,1
6053,1,2014,3,45480,44978,1,1
6053,2,2014,3,22451,21885,1,1
6053,3,2014,3,27515,27255,1,1
6053,4,2014,3,9554,9679,1,1
6053,5,2014,3,53216,51614,1,1
6055,0,2014,3,63506,64730,1,1
6055,1,2014,3,18197,18631,1,1
6055,2,2014,3,9167,9454,1,1
6055,3,2014,3,16707,16864,1,1
6055,4,2014,3,2743,2807,1,1
6055,5,2014,3,16692,16974,1,1
6057,0,2014,3,23607,23488,1,1
6057,1,2014,3,10390,10416,1,1
6057,2,2014,3,3911,3866,1,1
6057,3,2014,3,4458,4362,1,1
6057,4,2014,3,1120,1118,1,1
6057,5,2014,3,3728,3726,1,1
6059,0,2014,3,1392538,1407210,1,1
6059,1,2014,3,289029,294909,1,1
6059,2,2014,3,150013,151661,1,1
6059,3,2014,3,221278,222080,1,1
6059,4,2014,3,70204,71498,1,1
6059,5,2014,3,662013,667062,1,1
6061,0,2014,3,125429,126462,1,1
6061,1,2014,3,31344,31519,1,1
6061,2,2014,3,13055,13055,1,1
6061,3,2014,3,17001,16979,1,1
6061,4,2014,3,5119,5123,1,1
6061,5,2014,3,58910,59786,1,1
6063,0,2014,3,4212,4014,1,1
6063,1,2014,3,2484,2322,1,1
6063,2,2014,3,485,451,1,1
6063,3,2014,3,490,485,1,1
6063,4,2014,3,,,5,5
6063,5,2014,3,737,739,1,1
6065,0,2014,3,506507,514359,1,1
6065,1,2014,3,127293,131304,1,1
6065,2,2014,3,52038,51767,1,1
6065,3,2014,3,79915,80556,1,1
6065,4,2014,3,26674,26530,1,1
6065,5,2014,3,220587,224201,1,1
6067,0,2014,3,456929,463156,1,1
6067,1,2014,3,102787,108356,1,1
6067,2,2014,3,40382,40937,1,1
6067,3,2014,3,67885,67669,1,1
6067,4,2014,3,17200,17298,1,1
6067,5,2014,3,228675,228895,1,1
6069,0,2014,3,12945,12998,1,1
6069,1,2014,3,4642,4779,1,1
6069,2,2014,3,1803,1770,1,1
6069,3,2014,3,2533,2495,1,1
6069,4,2014,3,80,78,9,9
6069,5,2014,3,3886,3877,1,1
6071,0,2014,3,550451,561279,1,1
6071,1,2014,3,119021,122566,1,1
6071,2,2014,3,51430,51799,1,1
6071,3,2014,3,76373,76544,1,1
6071,4,2014,3,28813,29498,1,1
6071,5,2014,3,274813,280873,1,1
6073,0,2014,3,1121639,1132812,1,1
6073,1,2014,3,250566,258222,1,1
6073,2,2014,3,120041,121175,1,1
6073,3,2014,3,180148,182268,1,1
6073,4,2014,3,59287,60223,1,1
6073,5,2014,3,511596,510924,1,1
6075,0,2014,3,592076,601903,1,1
6075,1,2014,3,134969,139074,1,1
6075,2,2014,3,54723,54998,1,1
6075,3,2014,3,93708,94857,1,1
6075,4,2014,3,35384,35905,1,1
6075,5,2014,3,273291,277069,1,1
6077,0,2014,3,190281,193847,1,1
6077,1,2014,3,41750,43135,1,1
6077,2,2014,3,19655,19569,1,1
6077,3,2014,3,30861,31154,1,1
6077,4,2014,3,10119,10256,1,1
6077,5,2014,3,87895,89733,1,1
6079,0,2014,3,85408,85556,1,1
6079,1,2014,3,29532,29925,1,1
6079,2,2014,3,12974,13094,1,1
6079,3,2014,3,16802,16661,1,1
6079,4,2014,3,4629,4733,1,1
6079,5,2014,3,21471,21143,1,1
6081,0,2014,3,343864,348837,1,1
6081,1,2014,3,71010,72214,1,1
6081,2,2014,3,36114,36458,1,1
6081,3,2014,3,54493,55229,1,1
6081,4,2014,3,18546,19142,1,1
6081,5,2014,3,163700,165794,1,1
6083,0,2014,3,150992,150665,1,1
6083,1,2014,3,41980,42886,1,1
6083,2,2014,3,22328,22113,1,1
6083,3,2014,3,31179,30647,1,1
6083,4,2014,3,11180,10645,1,1
6083,5,2014,3,44325,44374,1,1
6085,0,2014,3,913008,925672,1,1
6085,1,2014,3,170197,173315,1,1
6085,2,2014,3,92381,93366,1,1
6085,3,2014,3,127940,128577,1,1
6085,4,2014,3,45843,46147,1,1
6085,5,2014,3,476648,484268,1,1
6087,0,2014,3,86892,84794,1,1
6087,1,2014,3,27718,27776,1,1
6087,2,2014,3,13448,12990,1,1
6087,3,2014,3,20235,19104,1,1
6087,4,2014,3,4254,4127,1,1
6087,5,2014,3,21237,20797,1,1
6089,0,2014,3,48517,48931,1,1
6089,1,2014,3,16411,16431,1,1
6089,2,2014,3,5972,5949,1,1
6089,3,2014,3,6670,7165,1,1
6089,4,2014,3,2951,2836,1,1
6089,5,2014,3,16513,16550,1,1
6091,0,2014,3,423,395,1,1
6091,1,2014,3,285,280,1,1
6091,2,2014,3,38,19,1,1
6091,3,2014,3,69,67,9,9
6091,5,2014,3,32,29,1,1
6093,0,2014,3,9492,9438,1,1
6093,1,2014,3,4489,4379,1,1
6093,2,2014,3,1540,1521,1,1
6093,3,2014,3,1236,1236,1,1
6093,4,2014,3,824,847,1,1
6093,5,2014,3,1401,1455,1,1
6095,0,2014,3,104954,105934,1,1
6095,1,2014,3,22782,23149,1,1
6095,2,2014,3,10278,10149,1,1
6095,3,2014,3,13824,13952,1,1
6095,4,2014,3,4749,4809,1,1
6095,5,2014,3,53322,53875,1,1
6097,0,2014,3,161210,162769,1,1
6097,1,2014,3,51886,52936,1,1
6097,2,2014,3,22044,22322,1,1
6097,3,2014,3,31202,30938,1,1
6097,4,2014,3,12379,12647,1,1
6097,5,2014,3,43698,43927,1,1
6099,0,2014,3,151725,151368,1,1
6099,1,2014,3,35721,36362,1,1
6099,2,2014,3,16344,16688,1,1
6099,3,2014,3,27445,26876,1,1
6099,4,2014,3,7179,7114,1,1
6099,5,2014,3,65036,64328,1,1
6101,0,2014,3,24306,23378,1,1
6101,1,2014,3,8128,8347,1,1
6101,2,2014,3,2574,2548,1,1
6101,3,2014,3,4751,4457,1,1
6101,4,2014,3,649,649,1,1
6101,5,2014,3,8203,7377,1,1
6103,0,2014,3,12483,13117,1,1
6103,1,2014,3,4107,4383,1,1
6103,2,2014,3,1408,1619,1,1
6103,3,2014,3,1361,1451,1,1
6103,4,2014,3,756,728,1,1
6103,5,2014,3,4852,4937,1,1
6105,0,2014,3,1696,1568,1,1
6105,1,2014,3,1119,1012,1,1
6105,2,2014,3,86,79,9,9
6105,3,2014,3,357,360,9,9
6105,4,2014,3,35,33,1,1
6105,5,2014,3,99,83,1,1
6107,0,2014,3,123399,123274,1,1
6107,1,2014,3,32499,32856,1,1
6107,2,2014,3,14449,14008,1,1
6107,3,2014,3,26361,27755,1,1
6107,4,2014,3,10255,9200,1,1
6107,5,2014,3,39834,39455,1,1
6109,0,2014,3,11109,10978,1,1
6109,1,2014,3,4484,4465,1,1
6109,2,2014,3,1685,1656,1,1
6109,3,2014,3,1064,957,1,1
6109,4,2014,3,185,196,1,1
6109,5,2014,3,3691,3704,1,1
6111,0,2014,3,253383,253362,1,1
6111,1,2014,3,66672,67409,1,1
6111,2,2014,3,29654,29567,1,1
6111,3,2014,3,43083,43731,1,1
6111,4,2014,3,15992,15025,1,1
6111,5,2014,3,97983,97630,1,1
6113,0,2014,3,64298,64719,1,1
6113,1,2014,3,16080,16226,1,1
6113,2,2014,3,7287,7456,1,1
6113,3,2014,3,9696,9172,1,1
6113,4,2014,3,3308,3090,1,1
6113,5,2014,3,27927,28775,1,1
6115,0,2014,3,9371,9552,1,1
6115,1,2014,3,3166,3298,1,1
6115,2,2014,3,1172,1210,1,1
6115,3,2014,3,1105,1081,1,1
6115,4,2014,3,546,534,1,1
6115,5,2014,3,3382,3429,1,1
6001,0,2014,4,631543,639932,1,1
6001,1,2014,4,134100,134726,1,1
6001,2,2014,4,64539,65295,1,1
6001,3,2014,4,107741,105671,1,1
6001,4,2014,4,36448,36365,1,1
6001,5,2014,4,288717,297875,1,1
6003,0,2014,4,308,559,1,1
6003,1,2014,4,103,147,1,1
6003,2,2014,4,89,78,1,1
6003,3,2014,4,67,71,1,9
6003,4,2014,4,49,262,9,9
6003,5,2014,4,0,0,1,1
6005,0,2014,4,7909,7812,1,1
6005,1,2014,4,3672,3554,1,1
6005,2,2014,4,951,917,1,1
6005,3,2014,4,1132,1078,1,1
6005,4,2014,4,310,304,1,1
6005,5,2014,4,1843,1959,1,1
6007,0,2014,4,61654,60101,1,1
6007,1,2014,4,19769,18861,1,1
6007,2,2014,4,7971,7766,1,1
6007,3,2014,4,10184,10286,1,1
6007,4,2014,4,3389,2982,1,1
6007,5,2014,4,20341,20207,1,1
6009,0,2014,4,5855,5707,1,1
6009,1,2014,4,3066,2963,1,1
6009,2,2014,4,867,840,1,1
6009,3,2014,4,1041,999,1,1
6009,4,2014,4,144,146,1,1
6009,5,2014,4,738,760,1,1
6011,0,2014,4,6889,5512,1,1
6011,1,2014,4,2620,2276,1,1
6011,2,2014,4,892,774,1,1
6011,3,2014,4,1468,1343,1,1
6011,4,2014,4,382,330,9,9
6011,5,2014,4,1526,789,1,1
6013,0,2014,4,311301,313752,1,1
6013,1,2014,4,72074,71476,1,1
6013,2,2014,4,30158,30223,1,1
6013,3,2014,4,45026,45038,1,1
6013,4,2014,4,11193,11127,1,1
6013,5,2014,4,152850,155888,1,1
6015,0,2014,4,4334,4169,1,1
6015,1,2014,4,1613,1542,1,1
6015,2,2014,4,722,653,1,1
6015,3,2014,4,605,577,1,1
6015,4,2014,4,215,223,9,9
6015,5,2014,4,1178,1174,1,1
6017,0,2014,4,38093,38513,1,1
6017,1,2014,4,15674,14877,1,1
6017,2,2014,4,5188,5091,1,1
6017,3,2014,4,5987,5713,1,1
6017,4,2014,4,1444,1507,1,1
6017,5,2014,4,9799,11325,1,1
6019,0,2014,4,289280,280182,1,1
6019,1,2014,4,74184,72413,1,1
6019,2,2014,4,31977,29608,1,1
6019,3,2014,4,52436,48563,1,1
6019,4,2014,4,17511,17147,1,1
6019,5,2014,4,113172,112451,1,1
6021,0,2014,4,6964,6422,1,1
6021,1,2014,4,2965,2765,1,1
6021,2,2014,4,1090,1079,1,1
6021,3,2014,4,1466,1238,1,1
6021,4,2014,4,83,83,9,9
6021,5,2014,4,1361,1257,1,1
6023,0,2014,4,32993,32638,1,1
6023,1,2014,4,11950,11646,1,1
6023,2,2014,4,5932,5835,1,1
6023,3,2014,4,5940,5851,1,1
6023,4,2014,4,2841,2859,1,1
6023,5,2014,4,6330,6446,1,1
6025,0,2014,4,40563,47178,1,1
6025,1,2014,4,12437,12176,1,1
6025,2,2014,4,4593,5908,1,1
6025,3,2014,4,6175,8073,1,1
6025,4,2014,4,2970,4065,1,1
6025,5,2014,4,14388,16956,1,1
6027,0,2014,4,4385,4270,1,1
6027,1,2014,4,1876,1771,1,1
6027,2,2014,4,782,749,1,1
6027,3,2014,4,815,782,9,1
6027,4,2014,4,153,146,1,1
6027,5,2014,4,760,821,1,1
6029,0,2014,4,246474,230858,1,1
6029,1,2014,4,53575,48819,1,1
6029,2,2014,4,27393,24542,1,1
6029,3,2014,4,48357,43628,1,1
6029,4,2014,4,21808,21122,1,1
6029,5,2014,4,95342,92746,1,1
6031,0,2014,4,31465,31170,1,1
6031,1,2014,4,10469,10441,1,1
6031,2,2014,4,3239,3148,1,1
6031,3,2014,4,4650,4606,1,1
6031,4,2014,4,2340,2685,1,1
6031,5,2014,4,10766,10290,1,1
6033,0,2014,4,10266,9749,1,1
6033,1,2014,4,5059,4877,1,1
6033,2,2014,4,1026,883,1,1
6033,3,2014,4,1921,1743,1,1
6033,4,2014,4,184,170,1,1
6033,5,2014,4,2075,2076,9,9
6035,0,2014,4,3932,4098,1,1
6035,1,2014,4,1408,1314,1,1
6035,2,2014,4,529,499,1,1
6035,3,2014,4,620,637,1,1
6035,4,2014,4,658,911,9,9
6035,5,2014,4,717,736,1,1
6037,0,2014,4,3888051,3925652,1,1
6037,1,2014,4,919759,921861,1,1
6037,2,2014,4,372331,372798,1,1
6037,3,2014,4,578010,578468,1,1
6037,4,2014,4,204811,204784,1,1
6037,5,2014,4,1813139,1847741,1,1
6039,0,2014,4,36215,35057,1,1
6039,1,2014,4,10776,10209,1,1
6039,2,2014,4,4489,3992,1,1
6039,3,2014,4,6786,6151,1,1
6039,4,2014,4,2157,2151,1,1
6039,5,2014,4,12007,12555,1,1
6041,0,2014,4,94606,94076,1,1
6041,1,2014,4,31400,30990,1,1
6041,2,2014,4,12377,12355,1,1
6041,3,2014,4,19693,19260,1,1
6041,4,2014,4,4169,3662,1,1
6041,5,2014,4,26966,27809,1,1
6043,0,2014,4,3424,2990,1,1
6043,1,2014,4,1416,1282,1,1
6043,2,2014,4,282,265,1,1
6043,3,2014,4,357,288,1,1
6043,4,2014,4,18,17,9,9
6043,5,2014,4,1351,1139,9,9
6045,0,2014,4,23444,22489,1,1
6045,1,2014,4,10903,10130,1,1
6045,2,2014,4,3612,3445,1,1
6045,3,2014,4,4472,4468,1,1
6045,4,2014,4,1448,1418,1,1
6045,5,2014,4,3010,3029,1,1
6047,0,2014,4,60140,54800,1,1
6047,1,2014,4,15610,14150,1,1
6047,2,2014,4,7992,7128,1,1
6047,3,2014,4,9440,7771,1,1
6047,4,2014,4,3058,3023,1,1
6047,5,2014,4,24041,22729,1,1
6049,0,2014,4,1503,1283,1,1
6049,1,2014,4,814,638,1,1
6049,2,2014,4,436,382,9,9
6049,3,2014,4,109,118,1,1
6049,4,2014,4,,,5,5
6049,5,2014,4,103,105,1,1
6051,0,2014,4,4668,5376,1,1
6051,1,2014,4,2199,1798,1,1
6051,2,2014,4,823,790,1,1
6051,3,2014,4,550,571,1,9
6051,4,2014,4,,,5,5
6051,5,2014,4,1090,2210,9,9
6053,0,2014,4,151787,129989,1,1
6053,1,2014,4,44619,38379,1,1
6053,2,2014,4,20894,17494,1,1
6053,3,2014,4,26457,21510,1,1
6053,4,2014,4,9017,7485,1,1
6053,5,2014,4,50800,45121,1,1
6055,0,2014,4,64457,60806,1,1
6055,1,2014,4,18426,17281,1,1
6055,2,2014,4,9277,8688,1,1
6055,3,2014,4,16581,15174,1,1
6055,4,2014,4,2788,2686,1,1
6055,5,2014,4,17385,16977,1,1
6057,0,2014,4,22986,23532,1,1
6057,1,2014,4,10124,9736,1,1
6057,2,2014,4,3730,3713,1,1
6057,3,2014,4,4321,4352,1,1
6057,4,2014,4,984,1387,1,1
6057,5,2014,4,3827,4345,1,1
6059,0,2014,4,1410052,1424368,1,1
6059,1,2014,4,293530,295058,1,1
6059,2,2014,4,151204,150559,1,1
6059,3,2014,4,221579,222866,1,1
6059,4,2014,4,71784,71003,1,1
6059,5,2014,4,671955,684883,1,1
6061,0,2014,4,125155,127155,1,1
6061,1,2014,4,31415,30820,1,1
6061,2,2014,4,12747,12613,1,1
6061,3,2014,4,16824,16913,1,1
6061,4,2014,4,5095,5278,1,1
6061,5,2014,4,59073,61531,1,1
6063,0,2014,4,3918,3309,1,1
6063,1,2014,4,2190,1721,1,1
6063,2,2014,4,464,401,1,1
6063,3,2014,4,521,454,1,1
6063,4,2014,4,,,5,5
6063,5,2014,4,726,716,1,1
6065,0,2014,4,518084,533080,1,1
6065,1,2014,4,130515,132659,1,1
6065,2,2014,4,52469,53220,1,1
6065,3,2014,4,81371,84100,1,1
6065,4,2014,4,27002,27825,1,1
6065,5,2014,4,226728,235276,1,1
6067,0,2014,4,462457,466467,1,1
6067,1,2014,4,107130,107491,1,1
6067,2,2014,4,41346,40968,1,1
6067,3,2014,4,66948,66601,1,1
6067,4,2014,4,17285,17375,1,1
6067,5,2014,4,229748,234032,1,1
6069,0,2014,4,12881,11934,1,1
6069,1,2014,4,4747,4270,1,1
6069,2,2014,4,1726,1616,1,1
6069,3,2014,4,2462,2343,1,1
6069,4,2014,4,79,78,9,9
6069,5,2014,4,3866,3626,1,1
6071,0,2014,4,569976,589072,1,1
6071,1,2014,4,122629,123175,1,1
6071,2,2014,4,51388,51078,1,1
6071,3,2014,4,76656,77199,1,1
6071,4,2014,4,32008,32384,1,1
6071,5,2014,4,287294,305235,1,1
6073,0,2014,4,1129955,1136428,1,1
6073,1,2014,4,256891,257552,1,1
6073,2,2014,4,120245,120131,1,1
6073,3,2014,4,181566,181278,1,1
6073,4,2014,4,60934,61450,1,1
6073,5,2014,4,510318,516017,1,1
6075,0,2014,4,604838,614294,1,1
6075,1,2014,4,138473,140377,1,1
6075,2,2014,4,55066,55645,1,1
6075,3,2014,4,95235,96567,1,1
6075,4,2014,4,35982,36215,1,1
6075,5,2014,4,280082,285490,1,1
6077,0,2014,4,194427,188371,1,1
6077,1,2014,4,43007,40533,1,1
6077,2,2014,4,19597,18288,1,1
6077,3,2014,4,30805,28745,1,1
6077,4,2014,4,10359,9538,1,1
6077,5,2014,4,90659,91267,1,1
6079,0,2014,4,86203,86419,1,1
6079,1,2014,4,29619,29084,1,1
6079,2,2014,4,13047,12911,1,1
6079,3,2014,4,16387,15675,1,1
6079,4,2014,4,4775,4864,1,1
6079,5,2014,4,22376,23884,1,1
6081,0,2014,4,347278,351301,1,1
6081,1,2014,4,72557,72658,1,1
6081,2,2014,4,35904,36060,1,1
6081,3,2014,4,55199,55572,1,1
6081,4,2014,4,18487,18632,1,1
6081,5,2014,4,165131,168379,1,1
6083,0,2014,4,150427,147181,1,1
6083,1,2014,4,42525,42055,1,1
6083,2,2014,4,22042,21237,1,1
6083,3,2014,4,30189,28510,1,1
6083,4,2014,4,10643,10412,1,1
6083,5,2014,4,45028,44967,1,1
6085,0,2014,4,919584,925500,1,1
6085,1,2014,4,172452,173953,1,1
6085,2,2014,4,91357,91836,1,1
6085,3,2014,4,127843,128590,1,1
6085,4,2014,4,46956,47042,1,1
6085,5,2014,4,480976,484080,1,1
6087,0,2014,4,83095,78196,1,1
6087,1,2014,4,27407,25942,1,1
6087,2,2014,4,12637,11988,1,1
6087,3,2014,4,18318,16003,1,1
6087,4,2014,4,4341,4155,1,1
6087,5,2014,4,20392,20108,1,1
6089,0,2014,4,48666,47978,1,1
6089,1,2014,4,16216,15962,1,1
6089,2,2014,4,5900,5617,1,1
6089,3,2014,4,7319,7221,1,1
6089,4,2014,4,2769,2780,1,1
6089,5,2014,4,16462,16399,1,1
6091,0,2014,4,321,246,1,1
6091,1,2014,4,283,224,1,1
6091,2,2014,4,15,3,1,9
6091,3,2014,4,8,8,1,1
6091,5,2014,4,13,11,9,9
6093,0,2014,4,9193,8580,1,1
6093,1,2014,4,4178,3750,1,1
6093,2,2014,4,1523,1384,1,1
6093,3,2014,4,1225,1055,9,9
6093,4,2014,4,815,928,1,1
6093,5,2014,4,1451,1463,1,1
6095,0,2014,4,105672,105572,1,1
6095,1,2014,4,23170,22608,1,1
6095,2,2014,4,9911,9692,1,1
6095,3,2014,4,13789,13508,1,1
6095,4,2014,4,5168,5235,1,1
6095,5,2014,4,53633,54530,1,1
6097,0,2014,4,162720,160576,1,1
6097,1,2014,4,52684,51528,1,1
6097,2,2014,4,22203,21298,1,1
6097,3,2014,4,30818,30161,1,1
6097,4,2014,4,12856,12514,1,1
6097,5,2014,4,44159,45075,1,1
6099,0,2014,4,150050,145741,1,1
6099,1,2014,4,36488,34879,1,1
6099,2,2014,4,16767,16342,1,1
6099,3,2014,4,26278,24893,1,1
6099,4,2014,4,7087,7114,1,1
6099,5,2014,4,63430,62514,1,1
6101,0,2014,4,23115,21949,1,1
6101,1,2014,4,8120,7389,1,1
6101,2,2014,4,2603,2588,1,1
6101,3,2014,4,4359,4047,1,1
6101,4,2014,4,682,600,1,1
6101,5,2014,4,7351,7326,1,1
6103,0,2014,4,13575,13146,1,1
6103,1,2014,4,4598,4603,1,1
6103,2,2014,4,1786,1526,1,1
6103,3,2014,4,1513,1399,1,1
6103,4,2014,4,758,744,1,1
6103,5,2014,4,4920,4874,1,1
6105,0,2014,4,1523,1415,1,1
6105,1,2014,4,981,884,1,1
6105,2,2014,4,80,79,9,9
6105,3,2014,4,352,344,9,9
6105,4,2014,4,21,20,9,9
6105,5,2014,4,89,88,1,1
6107,0,2014,4,122897,116708,1,1
6107,1,2014,4,34525,31562,1,1
6107,2,2014,4,13883,13716,1,1
6107,3,2014,4,26983,24524,1,1
6107,4,2014,4,8414,7482,1,1
6107,5,2014,4,39093,39423,1,1
6109,0,2014,4,10834,10873,1,1
6109,1,2014,4,4358,4217,1,1
6109,2,2014,4,1577,1553,1,1
6109,3,2014,4,918,848,1,1
6109,4,2014,4,251,392,1,1
6109,5,2014,4,3730,3863,1,1
6111,0,2014,4,256058,259009,1,1
6111,1,2014,4,66956,66905,1,1
6111,2,2014,4,29540,29308,1,1
6111,3,2014,4,44328,44490,1,1
6111,4,2014,4,16027,16115,1,1
6111,5,2014,4,99207,102190,1,1
6113,0,2014,4,64535,63709,1,1
6113,1,2014,4,16206,15788,1,1
6113,2,2014,4,7574,7488,1,1
6113,3,2014,4,9221,8845,1,1
6113,4,2014,4,3078,2918,1,1
6113,5,2014,4,28456,28671,1,1
6115,0,2014,4,9718,9151,1,1
6115,1,2014,4,3397,3035,1,1
6115,2,2014,4,1219,1108,1,1
6115,3,2014,4,1116,1098,1,1
6115,4,2014,4,565,531,1,1
6115,5,2014,4,3422,3379,1,1
6001,0,2015,1,627575,639308,1,1
6001,1,2015,1,128044,132788,1,1
6001,2,2015,1,65078,66249,1,1
6001,3,2015,1,99956,101700,1,1
6001,4,2015,1,34949,40498,1,1
6001,5,2015,1,299548,298073,1,1
6003,0,2015,1,492,467,9,9
6003,1,2015,1,99,106,1,1
6003,2,2015,1,57,52,1,1
6003,3,2015,1,51,50,1,1
6003,4,2015,1,286,258,9,9
6003,5,2015,1,0,0,1,1
6005,0,2015,1,7183,7084,1,1
6005,1,2015,1,2860,2930,1,1
6005,2,2015,1,1013,968,1,1
6005,3,2015,1,761,740,1,1
6005,4,2015,1,581,598,1,1
6005,5,2015,1,1967,1847,1,1
6007,0,2015,1,58498,59773,1,1
6007,1,2015,1,18080,18804,1,1
6007,2,2015,1,7475,7602,1,1
6007,3,2015,1,10094,10443,1,1
6007,4,2015,1,3253,3254,1,1
6007,5,2015,1,19596,19670,1,1
6009,0,2015,1,5562,5715,1,1
6009,1,2015,1,2775,2902,1,1
6009,2,2015,1,918,939,1,1
6009,3,2015,1,923,939,1,1
6009,4,2015,1,206,198,9,9
6009,5,2015,1,740,737,1,1
6011,0,2015,1,5347,5521,1,1
6011,1,2015,1,1980,2006,1,1
6011,2,2015,1,718,709,1,1
6011,3,2015,1,1276,1386,1,1
6011,4,2015,1,700,755,9,9
6011,5,2015,1,674,666,1,1
6013,0,2015,1,308003,309440,1,1
6013,1,2015,1,67371,69708,1,1
6013,2,2015,1,29276,29753,1,1
6013,3,2015,1,46367,47067,1,1
6013,4,2015,1,11346,11477,1,1
6013,5,2015,1,153643,151436,1,1
6015,0,2015,1,4041,4003,1,1
6015,1,2015,1,1532,1498,1,1
6015,2,2015,1,635,675,1,1
6015,3,2015,1,508,504,1,1
6015,4,2015,1,218,219,9,9
6015,5,2015,1,1148,1108,1,1
6017,0,2015,1,38089,38193,1,1
6017,1,2015,1,14175,14607,1,1
6017,2,2015,1,5134,5263,1,1
6017,3,2015,1,5743,5851,1,1
6017,4,2015,1,1397,1392,1,1
6017,5,2015,1,11642,11081,1,1
